report_date,ticker,display_name,currency,price,pnav,fwd_pe
2024-09-30,LPG,Dorian LPG,$,34.0,0.91,5.9
2024-09-30,ODFB,Odfjell SE,kr,142.0,0.65,3.4
2024-09-30,SBLK,Star Bulk Carriers,$,23.5,0.79,6.6
2024-09-30,SNI,Stolt-Nielsen,kr,391.0,0.7,4.6
2024-09-30,STNG,Scorpio Tankers,$,71.7,0.73,6.4
2024-09-30,TNK,Teekay Tankers,$,58.3,0.77,4.8
2024-09-30,TRMD,TORM,kr,227.0,1.01,5.4
2024-10-01,AWILCO,Awilco LNG,kr,7.5,0.73,17.7
2024-10-01,BWLP,BW LPG,kr,150.5,0.98,5.3
2024-10-01,DHT,DHT Holdings,$,11.0,0.94,5.8
2024-10-01,DIS,d'Amico International,€,5.7,0.58,7.1
2024-10-01,ECO,Okeanis Eco Tankers,kr,346.0,1.19,5.1
2024-10-01,FLNG,Flex LNG,kr,272.0,0.82,10.8
2024-10-01,FRO,Frontline,$,22.9,1.15,6.1
2024-10-01,GLNG,Golar LNG,$,36.8,1.1,18.1
2024-10-01,HAFN,Hafnia Ltd.,kr,75.1,0.77,5.7
2024-10-01,HSHP,Himalaya Shipping,$,8.7,0.88,5.3
2024-10-01,INSW,International Seaways,$,51.6,0.73,5.5
2024-10-01,LPG,Dorian LPG,$,34.4,0.92,5.9
2024-10-01,ODFB,Odfjell SE,kr,141.8,0.64,3.4
2024-10-01,SBLK,Star Bulk Carriers,$,23.7,0.79,6.6
2024-10-01,SNI,Stolt-Nielsen,kr,390.0,0.7,4.6
2024-10-01,STNG,Scorpio Tankers,$,71.3,0.72,6.5
2024-10-01,TNK,Teekay Tankers,$,58.3,0.77,4.8
2024-10-01,TRMD,TORM,kr,228.0,1.01,5.5
2024-10-02,AWILCO,Awilco LNG,kr,7.3,0.71,17.2
2024-10-02,BWLP,BW LPG,kr,158.3,1.02,5.8
2024-10-02,DHT,DHT Holdings,$,11.2,0.96,5.9
2024-10-02,DIS,d'Amico International,€,5.8,0.59,7.2
2024-10-02,ECO,Okeanis Eco Tankers,kr,347.0,1.18,5.1
2024-10-02,FLNG,Flex LNG,kr,271.0,0.81,10.7
2024-10-02,FRO,Frontline,$,23.3,1.16,6.3
2024-10-02,GLNG,Golar LNG,$,38.3,1.15,18.8
2024-10-02,HAFN,Hafnia Ltd.,kr,75.8,0.79,5.7
2024-10-02,HSHP,Himalaya Shipping,$,8.6,0.88,5.3
2024-10-02,INSW,International Seaways,$,51.4,0.73,5.5
2024-10-02,LPG,Dorian LPG,$,35.9,0.96,6.2
2024-10-02,ODFB,Odfjell SE,kr,141.2,0.64,3.4
2024-10-02,SBLK,Star Bulk Carriers,$,23.6,0.79,6.6
2024-10-02,SNI,Stolt-Nielsen,kr,388.0,0.7,4.5
2024-10-02,STNG,Scorpio Tankers,$,71.3,0.72,6.5
2024-10-02,TNK,Teekay Tankers,$,58.3,0.77,4.8
2024-10-02,TRMD,TORM,kr,219.0,0.97,5.3
2024-10-03,AWILCO,Awilco LNG,kr,7.5,0.72,17.6
2024-10-03,BWLP,BW LPG,kr,167.7,1.09,6.2
2024-10-03,DHT,DHT Holdings,$,11.5,0.98,6.0
2024-10-03,DIS,d'Amico International,€,5.8,0.59,7.2
2024-10-03,ECO,Okeanis Eco Tankers,kr,360.0,1.23,5.3
2024-10-03,FLNG,Flex LNG,kr,277.0,0.83,10.9
2024-10-03,FRO,Frontline,$,24.1,1.21,6.5
2024-10-03,GLNG,Golar LNG,$,38.9,1.17,19.1
2024-10-03,HAFN,Hafnia Ltd.,kr,78.6,0.81,6.0
2024-10-03,HSHP,Himalaya Shipping,$,8.7,0.88,5.4
2024-10-03,INSW,International Seaways,$,53.0,0.75,5.7
2024-10-03,LPG,Dorian LPG,$,36.4,0.97,6.3
2024-10-03,ODFB,Odfjell SE,kr,141.6,0.64,3.4
2024-10-03,SBLK,Star Bulk Carriers,$,22.9,0.77,6.4
2024-10-03,SNI,Stolt-Nielsen,kr,362.0,0.56,4.4
2024-10-03,STNG,Scorpio Tankers,$,73.3,0.74,6.7
2024-10-03,TNK,Teekay Tankers,$,59.7,0.79,4.9
2024-10-03,TRMD,TORM,kr,224.0,0.99,5.4
2024-10-07,AWILCO,Awilco LNG,kr,7.3,0.71,17.2
2024-10-07,BWLP,BW LPG,kr,167.7,1.08,6.1
2024-10-07,DHT,DHT Holdings,$,11.9,1.02,6.2
2024-10-07,DIS,d'Amico International,€,6.1,0.61,7.5
2024-10-07,ECO,Okeanis Eco Tankers,kr,371.0,1.26,5.5
2024-10-07,FLNG,Flex LNG,kr,283.0,0.84,11.1
2024-10-07,FRO,Frontline,$,24.5,1.25,6.6
2024-10-07,GLNG,Golar LNG,$,38.8,1.16,19.0
2024-10-07,HAFN,Hafnia Ltd.,kr,79.7,0.82,6.0
2024-10-07,HSHP,Himalaya Shipping,$,8.5,0.88,5.3
2024-10-07,INSW,International Seaways,$,53.5,0.76,5.7
2024-10-07,LPG,Dorian LPG,$,35.8,0.96,6.2
2024-10-07,ODFB,Odfjell SE,kr,148.4,0.67,3.5
2024-10-07,SBLK,Star Bulk Carriers,$,22.7,0.76,6.4
2024-10-07,SNI,Stolt-Nielsen,kr,373.0,0.58,4.8
2024-10-07,STNG,Scorpio Tankers,$,72.9,0.74,6.7
2024-10-07,TNK,Teekay Tankers,$,61.1,0.8,5.0
2024-10-07,TRMD,TORM,kr,224.0,0.99,5.3
2024-10-08,AWILCO,Awilco LNG,kr,7.4,0.71,17.2
2024-10-08,BWLP,BW LPG,kr,169.5,1.08,6.2
2024-10-08,DHT,DHT Holdings,$,12.1,1.02,6.3
2024-10-08,DIS,d'Amico International,€,6.1,0.61,7.5
2024-10-08,ECO,Okeanis Eco Tankers,kr,375.0,1.26,5.5
2024-10-08,FLNG,Flex LNG,kr,286.0,0.84,11.2
2024-10-08,FRO,Frontline,$,25.7,1.25,7.2
2024-10-08,GLNG,Golar LNG,$,38.9,1.16,19.1
2024-10-08,HAFN,Hafnia Ltd.,kr,78.4,0.82,5.9
2024-10-08,HSHP,Himalaya Shipping,$,8.5,0.88,5.2
2024-10-08,INSW,International Seaways,$,54.1,0.76,5.8
2024-10-08,LPG,Dorian LPG,$,35.9,0.96,6.2
2024-10-08,ODFB,Odfjell SE,kr,148.2,0.67,3.5
2024-10-08,SBLK,Star Bulk Carriers,$,22.5,0.76,6.3
2024-10-08,SNI,Stolt-Nielsen,kr,376.0,0.58,4.9
2024-10-08,STNG,Scorpio Tankers,$,73.1,0.74,6.7
2024-10-08,TNK,Teekay Tankers,$,62.1,0.8,5.1
2024-10-08,TRMD,TORM,kr,223.0,0.99,5.3
2024-10-09,AWILCO,Awilco LNG,kr,7.4,0.71,17.3
2024-10-09,BWLP,BW LPG,kr,165.0,1.06,6.0
2024-10-09,DHT,DHT Holdings,$,11.9,1.02,6.2
2024-10-09,DIS,d'Amico International,€,6.1,0.61,7.5
2024-10-09,ECO,Okeanis Eco Tankers,kr,368.0,1.24,5.4
2024-10-09,FLNG,Flex LNG,kr,283.0,0.84,11.0
2024-10-09,FRO,Frontline,$,25.0,1.25,7.0
2024-10-09,GLNG,Golar LNG,$,38.6,1.16,19.0
2024-10-09,HAFN,Hafnia Ltd.,kr,77.5,0.8,5.8
2024-10-09,HSHP,Himalaya Shipping,$,8.4,0.84,5.2
2024-10-09,INSW,International Seaways,$,53.1,0.75,5.7
2024-10-09,LPG,Dorian LPG,$,35.5,0.95,6.7
2024-10-09,ODFB,Odfjell SE,kr,145.6,0.67,3.4
2024-10-09,SBLK,Star Bulk Carriers,$,22.0,0.74,6.1
2024-10-09,SNI,Stolt-Nielsen,kr,362.0,0.56,4.7
2024-10-09,STNG,Scorpio Tankers,$,72.8,0.74,6.7
2024-10-09,TNK,Teekay Tankers,$,60.8,0.8,5.0
2024-10-09,TRMD,TORM,kr,218.0,0.96,5.2
2024-10-10,AWILCO,Awilco LNG,kr,7.4,0.7,17.2
2024-10-10,BWLP,BW LPG,kr,163.5,1.04,5.9
2024-10-10,DHT,DHT Holdings,$,11.6,0.99,6.1
2024-10-10,DIS,d'Amico International,€,6.0,0.6,7.3
2024-10-10,ECO,Okeanis Eco Tankers,kr,370.0,1.24,5.4
2024-10-10,FLNG,Flex LNG,kr,283.0,0.83,11.0
2024-10-10,FRO,Frontline,$,24.2,1.22,6.8
2024-10-10,GLNG,Golar LNG,$,38.2,1.15,18.8
2024-10-10,HAFN,Hafnia Ltd.,kr,78.8,0.8,5.9
2024-10-10,HSHP,Himalaya Shipping,$,8.1,0.82,5.0
2024-10-10,INSW,International Seaways,$,51.8,0.74,5.5
2024-10-10,LPG,Dorian LPG,$,34.7,0.93,6.5
2024-10-10,ODFB,Odfjell SE,kr,146.2,0.67,3.4
2024-10-10,SBLK,Star Bulk Carriers,$,21.4,0.72,6.0
2024-10-10,SNI,Stolt-Nielsen,kr,357.0,0.55,4.6
2024-10-10,STNG,Scorpio Tankers,$,70.9,0.72,6.5
2024-10-10,TNK,Teekay Tankers,$,59.3,0.78,4.9
2024-10-10,TRMD,TORM,kr,218.0,0.96,5.2
2024-10-14,AWILCO,Awilco LNG,kr,7.4,0.71,17.3
2024-10-14,BWLP,BW LPG,kr,164.2,1.03,6.0
2024-10-14,DHT,DHT Holdings,$,11.7,1.0,6.1
2024-10-14,DIS,d'Amico International,€,5.9,0.59,7.2
2024-10-14,ECO,Okeanis Eco Tankers,kr,368.0,1.24,5.4
2024-10-14,FLNG,Flex LNG,kr,280.0,0.83,10.9
2024-10-14,FRO,Frontline,$,24.3,1.22,6.8
2024-10-14,GLNG,Golar LNG,$,39.0,1.17,19.2
2024-10-14,HAFN,Hafnia Ltd.,kr,78.4,0.81,5.9
2024-10-14,HSHP,Himalaya Shipping,$,7.9,0.83,4.9
2024-10-14,INSW,International Seaways,$,51.9,0.74,5.6
2024-10-14,LPG,Dorian LPG,$,35.3,0.94,6.6
2024-10-14,ODFB,Odfjell SE,kr,147.0,0.68,3.5
2024-10-14,SBLK,Star Bulk Carriers,$,21.1,0.71,5.9
2024-10-14,SNI,Stolt-Nielsen,kr,358.0,0.56,4.7
2024-10-14,STNG,Scorpio Tankers,$,70.9,0.72,6.5
2024-10-14,TNK,Teekay Tankers,$,59.2,0.78,4.9
2024-10-14,TRMD,TORM,kr,216.0,0.95,5.1
2024-10-18,AWILCO,Awilco LNG,kr,7.2,0.68,16.6
2024-10-18,BWLP,BW LPG,kr,156.0,0.97,5.6
2024-10-18,DHT,DHT Holdings,$,11.3,0.97,6.1
2024-10-18,DIS,d'Amico International,€,5.6,0.56,6.8
2024-10-18,ECO,Okeanis Eco Tankers,kr,349.0,1.16,5.5
2024-10-18,FLNG,Flex LNG,kr,279.0,0.81,10.7
2024-10-18,FRO,Frontline,$,22.0,1.11,6.2
2024-10-18,GLNG,Golar LNG,$,38.3,1.15,18.9
2024-10-18,HAFN,Hafnia Ltd.,kr,72.7,0.75,5.4
2024-10-18,HSHP,Himalaya Shipping,$,7.3,0.72,4.5
2024-10-18,INSW,International Seaways,$,49.1,0.7,5.2
2024-10-18,LPG,Dorian LPG,$,33.0,0.88,6.2
2024-10-18,ODFB,Odfjell SE,kr,137.6,0.63,3.2
2024-10-18,SBLK,Star Bulk Carriers,$,20.2,0.67,5.7
2024-10-18,SNI,Stolt-Nielsen,kr,340.0,0.53,4.4
2024-10-18,STNG,Scorpio Tankers,$,66.2,0.7,6.1
2024-10-18,TNK,Teekay Tankers,$,55.4,0.76,4.5
2024-10-18,TRMD,TORM,kr,207.0,0.9,4.9
2024-10-21,AWILCO,Awilco LNG,kr,7.2,0.68,16.5
2024-10-21,BWLP,BW LPG,kr,154.0,0.96,5.5
2024-10-21,DHT,DHT Holdings,$,11.4,0.99,6.1
2024-10-21,DIS,d'Amico International,€,5.6,0.56,6.9
2024-10-21,ECO,Okeanis Eco Tankers,kr,348.0,1.2,6.6
2024-10-21,FLNG,Flex LNG,kr,279.0,0.81,10.6
2024-10-21,FRO,Frontline,$,22.1,1.17,6.2
2024-10-21,GLNG,Golar LNG,$,37.8,1.13,18.6
2024-10-21,HAFN,Hafnia Ltd.,kr,72.2,0.76,5.3
2024-10-21,HSHP,Himalaya Shipping,$,7.1,0.74,4.4
2024-10-21,INSW,International Seaways,$,50.0,0.73,5.3
2024-10-21,LPG,Dorian LPG,$,32.8,0.87,6.2
2024-10-21,ODFB,Odfjell SE,kr,135.8,0.63,3.1
2024-10-21,SBLK,Star Bulk Carriers,$,20.4,0.67,5.7
2024-10-21,SNI,Stolt-Nielsen,kr,341.0,0.53,4.3
2024-10-21,STNG,Scorpio Tankers,$,67.0,0.72,6.2
2024-10-21,TNK,Teekay Tankers,$,55.6,0.78,4.6
2024-10-21,TRMD,TORM,kr,204.0,0.95,4.8
2024-10-22,AWILCO,Awilco LNG,kr,7.0,0.66,16.0
2024-10-22,BWLP,BW LPG,kr,156.8,0.97,5.6
2024-10-22,DHT,DHT Holdings,$,11.2,0.98,6.0
2024-10-22,DIS,d'Amico International,€,5.6,0.6,6.8
2024-10-22,ECO,Okeanis Eco Tankers,kr,346.0,1.2,6.6
2024-10-22,FLNG,Flex LNG,kr,277.0,0.8,10.5
2024-10-22,FRO,Frontline,$,21.9,1.15,6.1
2024-10-22,GLNG,Golar LNG,$,37.5,1.12,18.4
2024-10-22,HAFN,Hafnia Ltd.,kr,71.7,0.76,5.3
2024-10-22,HSHP,Himalaya Shipping,$,7.0,0.73,4.3
2024-10-22,INSW,International Seaways,$,49.5,0.73,5.3
2024-10-22,LPG,Dorian LPG,$,32.8,0.88,6.2
2024-10-22,ODFB,Odfjell SE,kr,136.8,0.63,3.2
2024-10-22,SBLK,Star Bulk Carriers,$,20.1,0.68,5.7
2024-10-22,SNI,Stolt-Nielsen,kr,343.0,0.53,4.4
2024-10-22,STNG,Scorpio Tankers,$,66.6,0.72,6.1
2024-10-22,TNK,Teekay Tankers,$,54.9,0.77,4.5
2024-10-22,TRMD,TORM,kr,204.0,0.95,4.8
2024-10-23,AWILCO,Awilco LNG,kr,6.7,0.64,15.4
2024-10-23,BWLP,BW LPG,kr,155.0,0.96,5.5
2024-10-23,DHT,DHT Holdings,$,10.9,0.95,6.0
2024-10-23,DIS,d'Amico International,€,5.7,0.6,7.3
2024-10-23,ECO,Okeanis Eco Tankers,kr,340.0,1.18,6.4
2024-10-23,FLNG,Flex LNG,kr,276.0,0.8,10.5
2024-10-23,FRO,Frontline,$,21.2,1.13,6.2
2024-10-23,GLNG,Golar LNG,$,37.0,1.11,18.2
2024-10-23,HAFN,Hafnia Ltd.,kr,71.4,0.76,5.4
2024-10-23,HSHP,Himalaya Shipping,$,6.9,0.72,4.3
2024-10-23,INSW,International Seaways,$,48.0,0.7,5.3
2024-10-23,LPG,Dorian LPG,$,31.7,0.85,6.0
2024-10-23,ODFB,Odfjell SE,kr,139.2,0.64,3.2
2024-10-23,SBLK,Star Bulk Carriers,$,19.9,0.68,6.2
2024-10-23,SNI,Stolt-Nielsen,kr,342.0,0.53,4.4
2024-10-23,STNG,Scorpio Tankers,$,64.8,0.71,6.4
2024-10-23,TNK,Teekay Tankers,$,53.3,0.74,4.6
2024-10-23,TRMD,TORM,kr,204.0,0.96,4.9
2024-10-24,AWILCO,Awilco LNG,kr,6.6,0.62,15.1
2024-10-24,BWLP,BW LPG,kr,146.4,0.9,5.2
2024-10-24,DHT,DHT Holdings,$,10.4,0.9,5.8
2024-10-24,DIS,d'Amico International,€,5.3,0.6,6.8
2024-10-24,ECO,Okeanis Eco Tankers,kr,333.0,1.14,6.3
2024-10-24,FLNG,Flex LNG,kr,273.0,0.79,10.3
2024-10-24,FRO,Frontline,$,20.1,1.05,5.9
2024-10-24,GLNG,Golar LNG,$,36.9,1.11,18.1
2024-10-24,HAFN,Hafnia Ltd.,kr,68.8,0.73,5.2
2024-10-24,HSHP,Himalaya Shipping,$,6.7,0.7,4.1
2024-10-24,INSW,International Seaways,$,45.1,0.66,4.9
2024-10-24,LPG,Dorian LPG,$,30.2,0.81,5.7
2024-10-24,ODFB,Odfjell SE,kr,134.4,0.62,3.2
2024-10-24,SBLK,Star Bulk Carriers,$,19.2,0.68,6.0
2024-10-24,SNI,Stolt-Nielsen,kr,332.0,0.51,4.2
2024-10-24,STNG,Scorpio Tankers,$,61.6,0.67,6.1
2024-10-24,TNK,Teekay Tankers,$,50.1,0.7,4.3
2024-10-24,TRMD,TORM,kr,192.0,0.9,4.8
2024-10-25,AWILCO,Awilco LNG,kr,6.4,0.6,14.6
2024-10-25,BWLP,BW LPG,kr,144.3,0.89,5.1
2024-10-25,DHT,DHT Holdings,$,10.5,0.92,5.8
2024-10-25,DIS,d'Amico International,€,5.3,0.6,6.8
2024-10-25,ECO,Okeanis Eco Tankers,kr,317.0,1.09,6.0
2024-10-25,FLNG,Flex LNG,kr,266.0,0.77,10.2
2024-10-25,FRO,Frontline,$,20.1,1.03,5.9
2024-10-25,GLNG,Golar LNG,$,37.5,1.13,18.7
2024-10-25,HAFN,Hafnia Ltd.,kr,68.0,0.72,5.2
2024-10-25,HSHP,Himalaya Shipping,$,6.6,0.69,4.1
2024-10-25,INSW,International Seaways,$,45.0,0.66,5.1
2024-10-25,LPG,Dorian LPG,$,30.4,0.81,5.7
2024-10-25,ODFB,Odfjell SE,kr,133.0,0.61,3.1
2024-10-25,SBLK,Star Bulk Carriers,$,19.2,0.68,6.0
2024-10-25,SNI,Stolt-Nielsen,kr,327.0,0.51,4.3
2024-10-25,STNG,Scorpio Tankers,$,61.3,0.67,6.1
2024-10-25,TNK,Teekay Tankers,$,49.7,0.69,4.3
2024-10-25,TRMD,TORM,kr,186.0,0.88,4.7
2024-10-28,AWILCO,Awilco LNG,kr,6.2,0.59,14.2
2024-10-28,BWLP,BW LPG,kr,147.9,0.92,5.2
2024-10-28,DHT,DHT Holdings,$,10.6,0.92,5.9
2024-10-28,DIS,d'Amico International,€,5.3,0.6,6.8
2024-10-28,ECO,Okeanis Eco Tankers,kr,315.0,1.09,5.9
2024-10-28,FLNG,Flex LNG,kr,270.0,0.79,10.2
2024-10-28,FRO,Frontline,$,20.2,1.04,5.9
2024-10-28,GLNG,Golar LNG,$,37.6,1.13,18.7
2024-10-28,HAFN,Hafnia Ltd.,kr,68.1,0.73,5.2
2024-10-28,HSHP,Himalaya Shipping,$,6.6,0.7,4.1
2024-10-28,INSW,International Seaways,$,45.4,0.67,5.1
2024-10-28,LPG,Dorian LPG,$,31.0,0.87,5.8
2024-10-28,ODFB,Odfjell SE,kr,134.0,0.62,3.1
2024-10-28,SBLK,Star Bulk Carriers,$,19.4,0.68,6.0
2024-10-28,SNI,Stolt-Nielsen,kr,333.0,0.52,4.4
2024-10-28,STNG,Scorpio Tankers,$,62.0,0.68,6.1
2024-10-28,TNK,Teekay Tankers,$,50.0,0.7,4.3
2024-10-28,TRMD,TORM,kr,188.0,0.89,4.7
2024-10-29,AWILCO,Awilco LNG,kr,6.2,0.59,14.1
2024-10-29,BWLP,BW LPG,kr,145.7,0.9,5.2
2024-10-29,DHT,DHT Holdings,$,10.6,0.92,6.0
2024-10-29,DIS,d'Amico International,€,5.2,0.6,6.7
2024-10-29,ECO,Okeanis Eco Tankers,kr,308.0,1.06,5.8
2024-10-29,FLNG,Flex LNG,kr,270.0,0.78,10.2
2024-10-29,FRO,Frontline,$,19.8,1.03,5.9
2024-10-29,GLNG,Golar LNG,$,37.1,1.11,18.5
2024-10-29,HAFN,Hafnia Ltd.,kr,66.4,0.7,5.0
2024-10-29,HSHP,Himalaya Shipping,$,6.4,0.67,4.0
2024-10-29,INSW,International Seaways,$,44.7,0.66,5.0
2024-10-29,LPG,Dorian LPG,$,30.8,0.86,5.8
2024-10-29,ODFB,Odfjell SE,kr,132.4,0.61,3.1
2024-10-29,SBLK,Star Bulk Carriers,$,19.0,0.68,5.9
2024-10-29,SNI,Stolt-Nielsen,kr,323.0,0.5,4.2
2024-10-29,STNG,Scorpio Tankers,$,61.0,0.67,6.3
2024-10-29,TNK,Teekay Tankers,$,49.5,0.69,4.5
2024-10-29,TRMD,TORM,kr,184.0,0.87,4.9
2024-10-31,AWILCO,Awilco LNG,kr,6.1,0.58,13.9
2024-10-31,BWLP,BW LPG,kr,140.3,0.87,5.0
2024-10-31,DHT,DHT Holdings,$,10.3,0.9,5.8
2024-10-31,DIS,d'Amico International,€,5.1,0.6,6.6
2024-10-31,ECO,Okeanis Eco Tankers,kr,296.0,1.02,5.6
2024-10-31,FLNG,Flex LNG,kr,265.0,0.77,10.1
2024-10-31,FRO,Frontline,$,19.4,1.02,5.8
2024-10-31,GLNG,Golar LNG,$,36.7,1.1,18.5
2024-10-31,HAFN,Hafnia Ltd.,kr,64.0,0.68,4.9
2024-10-31,HSHP,Himalaya Shipping,$,6.6,0.69,4.1
2024-10-31,INSW,International Seaways,$,43.3,0.64,4.9
2024-10-31,LPG,Dorian LPG,$,29.6,0.83,5.6
2024-10-31,ODFB,Odfjell SE,kr,127.4,0.58,3.0
2024-10-31,SBLK,Star Bulk Carriers,$,19.2,0.68,5.9
2024-10-31,SNI,Stolt-Nielsen,kr,311.0,0.48,4.1
2024-10-31,STNG,Scorpio Tankers,$,58.1,0.62,6.1
2024-10-31,TNK,Teekay Tankers,$,47.9,0.67,4.3
2024-10-31,TRMD,TORM,kr,179.0,0.85,4.8
2024-11-01,AWILCO,Awilco LNG,kr,6.1,0.58,14.0
2024-11-01,BWLP,BW LPG,kr,141.5,0.87,5.0
2024-11-01,DHT,DHT Holdings,$,10.3,0.9,5.8
2024-11-01,DIS,d'Amico International,€,4.9,0.6,6.4
2024-11-01,ECO,Okeanis Eco Tankers,kr,290.0,1.0,5.5
2024-11-01,FLNG,Flex LNG,kr,269.0,0.77,10.2
2024-11-01,FRO,Frontline,$,19.5,1.01,5.8
2024-11-01,GLNG,Golar LNG,$,36.3,1.09,18.3
2024-11-01,HAFN,Hafnia Ltd.,kr,64.0,0.68,4.9
2024-11-01,HSHP,Himalaya Shipping,$,6.6,0.68,4.0
2024-11-01,INSW,International Seaways,$,43.5,0.64,5.3
2024-11-01,LPG,Dorian LPG,$,28.9,0.81,5.4
2024-11-01,ODFB,Odfjell SE,kr,125.8,0.63,2.9
2024-11-01,SBLK,Star Bulk Carriers,$,19.1,0.68,5.9
2024-11-01,SNI,Stolt-Nielsen,kr,313.0,0.49,4.1
2024-11-01,STNG,Scorpio Tankers,$,58.3,0.62,6.1
2024-11-01,TNK,Teekay Tankers,$,47.7,0.64,4.3
2024-11-01,TRMD,TORM,kr,179.0,0.85,4.7
2024-11-05,AWILCO,Awilco LNG,kr,6.2,0.59,14.0
2024-11-05,AWILCO,Awilco LNG,kr,6.3,0.61,14.2
2024-11-05,BWLP,BW LPG,kr,141.0,0.88,5.0
2024-11-05,BWLP,BW LPG,kr,138.2,0.87,4.9
2024-11-05,DHT,DHT Holdings,$,10.3,0.9,5.8
2024-11-05,DHT,DHT Holdings,$,10.1,0.88,5.7
2024-11-05,DIS,d'Amico International,€,5.0,0.6,6.6
2024-11-05,DIS,d'Amico International,€,4.9,0.6,6.4
2024-11-05,ECO,Okeanis Eco Tankers,kr,295.0,1.01,5.5
2024-11-05,ECO,Okeanis Eco Tankers,kr,281.0,0.97,5.3
2024-11-05,FLNG,Flex LNG,kr,270.0,0.78,10.1
2024-11-05,FLNG,Flex LNG,kr,261.0,0.75,9.8
2024-11-05,FRO,Frontline,$,19.4,1.02,5.8
2024-11-05,FRO,Frontline,$,19.1,1.01,5.7
2024-11-05,GLNG,Golar LNG,$,35.9,1.08,18.1
2024-11-05,GLNG,Golar LNG,$,35.6,1.07,17.9
2024-11-05,HAFN,Hafnia Ltd.,kr,64.3,0.68,4.9
2024-11-05,HAFN,Hafnia Ltd.,kr,62.2,0.66,4.7
2024-11-05,HSHP,Himalaya Shipping,$,6.6,0.67,4.1
2024-11-05,HSHP,Himalaya Shipping,$,6.8,0.69,4.2
2024-11-05,INSW,International Seaways,$,43.6,0.64,5.3
2024-11-05,INSW,International Seaways,$,43.2,0.63,5.3
2024-11-05,LPG,Dorian LPG,$,29.3,0.82,5.5
2024-11-05,LPG,Dorian LPG,$,28.8,0.81,5.7
2024-11-05,ODFB,Odfjell SE,kr,128.0,0.64,3.0
2024-11-05,ODFB,Odfjell SE,kr,122.4,0.61,2.9
2024-11-05,SBLK,Star Bulk Carriers,$,19.0,0.68,5.9
2024-11-05,SBLK,Star Bulk Carriers,$,19.1,0.68,5.9
2024-11-05,SNI,Stolt-Nielsen,kr,315.0,0.49,4.1
2024-11-05,SNI,Stolt-Nielsen,kr,307.0,0.48,4.0
2024-11-05,STNG,Scorpio Tankers,$,58.4,0.63,6.1
2024-11-05,STNG,Scorpio Tankers,$,57.9,0.62,6.1
2024-11-05,TNK,Teekay Tankers,$,46.7,0.64,4.2
2024-11-05,TNK,Teekay Tankers,$,46.6,0.64,4.2
2024-11-05,TRMD,TORM,kr,179.0,0.85,4.8
2024-11-05,TRMD,TORM,kr,174.0,0.83,4.6
2024-11-06,AWILCO,Awilco LNG,kr,6.2,0.6,13.9
2024-11-06,BWLP,BW LPG,kr,139.7,0.75,4.9
2024-11-06,DHT,DHT Holdings,$,10.0,0.87,5.7
2024-11-06,DIS,d'Amico International,€,4.8,0.6,6.3
2024-11-06,ECO,Okeanis Eco Tankers,kr,282.0,0.97,5.3
2024-11-06,FLNG,Flex LNG,kr,251.0,0.73,9.3
2024-11-06,FRO,Frontline,$,19.0,1.0,5.9
2024-11-06,GLNG,Golar LNG,$,36.5,1.09,18.4
2024-11-06,HAFN,Hafnia Ltd.,kr,62.1,0.66,4.7
2024-11-06,HSHP,Himalaya Shipping,$,7.1,0.72,4.4
2024-11-06,INSW,International Seaways,$,43.4,0.64,5.3
2024-11-06,LPG,Dorian LPG,$,27.3,0.77,5.4
2024-11-06,ODFB,Odfjell SE,kr,123.8,0.61,2.9
2024-11-06,SBLK,Star Bulk Carriers,$,19.6,0.68,6.1
2024-11-06,SNI,Stolt-Nielsen,kr,304.0,0.47,3.9
2024-11-06,STNG,Scorpio Tankers,$,57.5,0.62,6.1
2024-11-06,TNK,Teekay Tankers,$,45.8,0.63,4.1
2024-11-06,TRMD,TORM,kr,171.0,0.81,4.5
2024-11-07,AWILCO,Awilco LNG,kr,6.0,0.6,13.6
2024-11-07,BWLP,BW LPG,kr,139.3,0.75,4.9
2024-11-07,DHT,DHT Holdings,$,10.4,0.87,5.9
2024-11-07,DIS,d'Amico International,€,4.9,0.6,6.4
2024-11-07,ECO,Okeanis Eco Tankers,kr,278.0,0.97,5.2
2024-11-07,FLNG,Flex LNG,kr,260.0,0.73,9.8
2024-11-07,FRO,Frontline,$,18.9,1.0,5.9
2024-11-07,GLNG,Golar LNG,$,38.2,1.09,19.2
2024-11-07,HAFN,Hafnia Ltd.,kr,60.5,0.66,4.6
2024-11-07,HSHP,Himalaya Shipping,$,7.0,0.72,4.3
2024-11-07,INSW,International Seaways,$,44.8,0.64,5.4
2024-11-07,LPG,Dorian LPG,$,28.2,0.77,5.6
2024-11-07,ODFB,Odfjell SE,kr,110.4,0.61,2.9
2024-11-07,SBLK,Star Bulk Carriers,$,19.6,0.68,6.1
2024-11-07,SNI,Stolt-Nielsen,kr,295.0,0.47,3.9
2024-11-07,STNG,Scorpio Tankers,$,56.5,0.62,5.9
2024-11-07,TNK,Teekay Tankers,$,46.7,0.63,4.2
2024-11-07,TRMD,TORM,kr,171.0,0.81,4.5
2024-11-08,AWILCO,Awilco LNG,kr,5.9,0.59,27.2
2024-11-08,BWLP,BW LPG,kr,141.0,0.77,5.0
2024-11-08,DHT,DHT Holdings,$,10.6,0.92,6.0
2024-11-08,DIS,d'Amico International,€,4.9,0.6,6.7
